X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,Facility_Name,Notification_ID,Facility_Address,Abatement_Contractor,Demo_Contractor,DateStartActual,MonthStart,DayStart,YearStart,DateEndActual,MonthEnd,DayEnd,YearEnd,GEOID10_Tract,ZCTA5CE10,DRPS_ResStr,D3_SurveyParcelID
-82.9364821259509,42.3928084832327,7763,ParcelLocator_,M,89.04,A,"3683 DEVONSHIRE RD, DETROIT, MI, 48224",21070678.,StreetAddress,,3683 Devonshire,Detroit,MI,,Dwelling,201400019-R1,3683 Devonshire,,"FARROW GROUP, INC.",2013/12/13 00:00:00+00,12,13,2013,2014/02/28 00:00:00+00,2,28,2014,26163501900,48224,1,21070678.14952
-82.9424970036082,42.4020082405152,7764,ParcelLocator3,M,89.04,A,"5025 DEVONSHIRE ST, DETROIT, MI, 48224",21070601.,StreetAddress,,5025 Devonshire,Detroit,MI,,Dwelling,201400018-R4,5025 Devonshire,,"FARROW GROUP, INC.",2013/12/14 00:00:00+00,12,14,2013,2014/03/31 00:00:00+00,3,31,2014,26163501300,48224,1,21070601.17020
-82.9473400275081,42.398214305126,7765,ParcelLocator_,M,89.04,A,"4833 SOMERSET AVE, DETROIT, MI, 48224",21067527.,StreetAddress,,4833 Somerset,Detroit,MI,,Dwelling,201400017-R3,4833 Somerset,,"FARROW GROUP, INC.",2013/11/07 00:00:00+00,11,7,2013,2014/03/31 00:00:00+00,3,31,2014,26163502000,48224,1,21067527.16183
-82.9422070686523,42.3990503295003,7766,ParcelLocator_,M,89.04,A,"4700 BUCKINGHAM AVE, DETROIT, MI, 48224",21069700.,StreetAddress,,4700 Buckingham,Detroit,MI,,Dwelling,201400016-R1,4700 Buckingham,,"FARROW GROUP, INC.",2013/11/07 00:00:00+00,11,7,2013,2013/12/31 00:00:00+00,12,31,2013,26163501900,48224,1,21069700.16311
-83.1522198977648,42.4058657223109,7767,ParcelLocator_,M,89.04,A,"15500 CLOVERLAWN ST, DETROIT, MI, 48238",16031279.,StreetAddress,,15500 CLOVERLAWN,DETROIT,MI,,15500 CLOVERLAWN,201301525-R0,15500 CLOVERLAWN,,"ABC DEMOLITION COMPANY, INC.",2013/09/26 00:00:00+00,9,26,2013,2013/09/28 00:00:00+00,9,28,2013,26163536300,48238,1,16031279.17103
-83.1522169930458,42.4057750842312,7768,ParcelLocator_,M,89.04,A,"15492 CLOVERLAWN ST, DETROIT, MI, 48238",16031278.,StreetAddress,,15492 CLOVERLAWN,DETROIT,MI,,15492 CLOVERLAWN,201301523-R0,15492 CLOVERLAWN,,"ABC DEMOLITION COMPANY, INC.",2013/09/26 00:00:00+00,9,26,2013,2013/09/28 00:00:00+00,9,28,2013,26163536300,48238,1,16031278.17103
-83.2256578820817,42.429636722437,7769,ParcelLocator_,M,89.04,A,"18609 W SEVEN MILE RD, DETROIT, MI, 48219",22016395.,StreetAddress,,18609 W SEVEN MILE,DETROIT,MI,,18609-45 W SEVEN MILE,201301495-R0,18609-45 W SEVEN MILE,,BUSH CONTRACTING INC,2013/09/12 00:00:00+00,9,12,2013,2013/09/22 00:00:00+00,9,22,2013,26163540500,48219,,22016395.22738
-83.0614279660058,42.3868841376705,7770,ParcelLocator_,M,89.04,A,"1840 HOLBROOK ST, DETROIT, MI, 48212",09004727-8,StreetAddress,,1840 Holbrook,Detroit,MI,,"Detroit Mfg. Complex (Phase 2) Plants 1,2,8,9",201301450-R0,1840 Holbrook,,"ADC, INC.",2013/09/30 00:00:00+00,9,30,2013,2014/07/29 00:00:00+00,7,29,2014,26163985100,48212,,09004727-8
-83.1502898300403,42.4161552746769,7771,ParcelLocator_,M,100,A,"16781 WOODINGHAM, DETROIT, MI, 48221",16028824.,StreetAddress,,16781 WOODINGHAM,DETROIT,MI,,16781 WOODINGHAM,201301396-R1,16781 WOODINGHAM,,"ABC DEMOLITION COMPANY, INC.",2013/11/11 00:00:00+00,11,11,2013,2013/11/13 00:00:00+00,11,13,2013,26163536100,48221,1,16028824.19643
-83.1576073585729,42.4115645737181,7772,ParcelLocator_,M,89.04,A,"16224 INDIANA ST, DETROIT, MI, 48221",16035634.,StreetAddress,,16224 INDIANA,DETROIT,MI,,16224 INDIANA,201301395-R0,16224 INDIANA,,"ABC DEMOLITION COMPANY, INC.",2013/11/01 00:00:00+00,11,1,2013,2013/11/04 00:00:00+00,11,4,2013,26163536100,48221,1,16035634.18552
-83.0621519477343,42.3501394129611,7773,ParcelLocator3,M,89.04,A,"100 W ALEXANDRINE ST, DETROIT, MI, 48201",02000848-9,StreetAddress,,100 W ALEXANDRINE,DETROIT,MI,,CHILDRENS CENTER OF WAYNE COUNTY,201301391-R7,100 W ALEXANDRINE & 3956 CASS AVE,,"BLUE STAR, INC.",2013/10/16 00:00:00+00,10,16,2013,2013/11/04 00:00:00+00,11,4,2013,26163520300,48201,,02000848-9
-83.2601429120963,42.3995293260993,7774,ParcelLocator_,M,89.04,A,"15136 DACOSTA ST, DETROIT, MI, 48223",22115618.,StreetAddress,,15136 DACOSTA,DETROIT,MI,,15136 DACOSTA,201301390-R0,15136 DACOSTA,,FUTURENET GROUP INC,2013/09/16 00:00:00+00,9,16,2013,2013/09/30 00:00:00+00,9,30,2013,26163543600,48223,1,22115618.15529
-83.2595997187506,42.3990517055758,7775,ParcelLocator_,M,89.04,A,"15103 DOLPHIN ST, DETROIT, MI, 48223",22114994.,StreetAddress,,15103 DOLPHIN,DETROIT,MI,,15103 DOLPHIN,201301389-R0,15103 DOLPHIN,,FUTURENET GROUP INC,2013/09/16 00:00:00+00,9,16,2013,2013/09/27 00:00:00+00,9,27,2013,26163543600,48223,1,22114994.15531
-83.2633453702574,42.3979759851667,7776,ParcelLocator_,M,100,A,"15025 CHATHAM, DETROIT, MI, 48223",22117221.,StreetAddress,,15025 CHATHAM,DETROIT,MI,,15025 CHATHAM,201301386-R0,15025 CHATHAM,,FUTURENET GROUP INC,2013/09/16 00:00:00+00,9,16,2013,2013/09/25 00:00:00+00,9,25,2013,26163544100,48223,1,22117221.15515
-83.1575574466976,42.4105089185359,7777,ParcelLocator_,M,89.04,A,"16148 INDIANA ST, DETROIT, MI, 48221",16035623.,StreetAddress,,16148 INDIANA,DETROIT,MI,,16148 INDIANAN,201301377-R0,16148 INDIANA,,"ABC DEMOLITION COMPANY, INC.",2013/10/25 00:00:00+00,10,25,2013,2013/10/28 00:00:00+00,10,28,2013,26163536100,48221,1,16035623.18552
-83.1482410568127,42.4130454220601,7778,ParcelLocator_,M,89.04,A,"16549 TULLER ST, DETROIT, MI, 48221",16026979.,StreetAddress,,16549 TULLER,DETROIT,MI,,16549 TULLER,201301370-R0,16549 TULLER,,"ABC DEMOLITION COMPANY, INC.",2013/10/21 00:00:00+00,10,21,2013,2013/10/23 00:00:00+00,10,23,2013,26163536100,48221,1,16026979.19662
-83.1453773223901,42.4155501068852,7779,ParcelLocator_,M,89.04,A,"16857 PRAIRIE ST, DETROIT, MI, 48221",16023252.,StreetAddress,,16857 PRAIRIE,DETROIT,MI,,16857 PRAIRIE,201301368-R1,16857 PRAIRIE,,"ABC DEMOLITION COMPANY, INC.",2013/10/16 00:00:00+00,10,16,2013,2013/10/18 00:00:00+00,10,18,2013,26163536100,48221,1,16023252.19682
-83.1502575372366,42.4151307105419,7780,ParcelLocator_,M,100,A,"16707 WOODINGHAM, DETROIT, MI, 48221",16028835.,StreetAddress,,16707 WOODINGHAM,DETROIT,MI,,16707 WOODINGHAM,201301365-R1,16707 WOODINGHAM,,"ABC DEMOLITION COMPANY, INC.",2013/10/16 00:00:00+00,10,16,2013,2013/10/18 00:00:00+00,10,18,2013,26163536100,48221,1,16028835.19643
-83.1476938325461,42.4130961477663,7781,ParcelLocator_,M,89.04,A,"16554 TULLER ST, DETROIT, MI, 48221",16026893-4,StreetAddress,,16554 TULLER,DETROIT,MI,,16554 TULLER,201301364-R1,16554 TULLER,,"ABC DEMOLITION COMPANY, INC.",2013/10/15 00:00:00+00,10,15,2013,2013/10/17 00:00:00+00,10,17,2013,26163536100,48221,1,16026893-4
-83.1476072142789,42.4106409794033,7782,ParcelLocator_,M,89.04,A,"16152 TULLER ST, DETROIT, MI, 48221",16026864.,StreetAddress,,16152 TULLER,DETROIT,MI,,16152 TULLER,201301363-R1,16152 TULLER,,"ABC DEMOLITION COMPANY, INC.",2013/10/15 00:00:00+00,10,15,2013,2013/10/17 00:00:00+00,10,17,2013,26163536100,48221,1,16026864.19664
-83.1421783776793,42.4161267736074,7783,ParcelLocator_,M,89.04,A,"16899 STOEPEL ST, DETROIT, MI, 48221",16019473.,StreetAddress,,16899 STOEPEL,DETROIT,MI,,16899 STOEPEL,201301362-R2,16899 STOEPEL,,"ABC DEMOLITION COMPANY, INC.",2013/10/15 00:00:00+00,10,15,2013,2013/10/17 00:00:00+00,10,17,2013,26163536100,48221,1,16019473.19699
-83.1457131743517,42.4124714075264,7784,ParcelLocator_,M,100,A,"16508 SAN JUAN, DETROIT, MI, 48221",16025508.,StreetAddress,,16508 SAN JUAN,DETROIT,MI,,16508 SAN JUAN,201301361-R1,16508 SAN JUAN,,"ABC DEMOLITION COMPANY, INC.",2013/10/15 00:00:00+00,10,15,2013,2013/10/17 00:00:00+00,10,17,2013,26163536100,48221,1,16025508.19680
-83.1452855529104,42.4058105283457,7785,ParcelLocator_,M,89.04,A,"15495 PRAIRIE ST, DETROIT, MI, 48238",16023330.,StreetAddress,,15495 PRAIRIE,DETROIT,MI,,15495 PRAIRIE,201301360-R1,15495 PRAIRIE,,"ABC DEMOLITION COMPANY, INC.",2013/10/16 00:00:00+00,10,16,2013,2013/10/18 00:00:00+00,10,18,2013,26163536300,48238,1,16023330.17133
-83.1592796700283,42.4110539294056,7786,ParcelLocator_,M,89.04,A,"16191 KENTUCKY ST, DETROIT, MI, 48221",16036980.,StreetAddress,,16191 KENTUCKY,DETROIT,MI,,16191 KENTUCKY,201301359-R1,16191 KENTUCKY,,"ABC DEMOLITION COMPANY, INC.",2013/10/17 00:00:00+00,10,17,2013,2013/10/19 00:00:00+00,10,19,2013,26163536100,48221,1,16036980.18547
-83.1581696541759,42.4108826377422,7787,ParcelLocator_,M,89.04,A,"16177 INDIANA ST, DETROIT, MI, 48221",16036041.,StreetAddress,,16177 INDIANA,DETROIT,MI,,16177 INDIANA,201301358-R2,16177 INDIANA,,"ABC DEMOLITION COMPANY, INC.",2013/10/18 00:00:00+00,10,18,2013,2013/10/21 00:00:00+00,10,21,2013,26163536100,48221,1,16036041.18550
-83.1574914968537,42.408829157974,7788,ParcelLocator_,M,89.04,A,"15860 INDIANA ST, DETROIT, MI, 48238",16035615.,StreetAddress,,15860 INDIANA,DETROIT,MI,,15860 INDIANA,201301356-R1,15860 INDIANA,,"ABC DEMOLITION COMPANY, INC.",2013/10/18 00:00:00+00,10,18,2013,2013/10/21 00:00:00+00,10,21,2013,26163536300,48238,1,16035615.17826
-83.1314603313949,42.3023402872742,7789,ParcelLocator_,M,89.04,A,"8871 LONGWORTH ST, DETROIT, MI, 48209",20002933.,StreetAddress,,8871 LONGWORTH,DETROIT,MI,,8871 LONGWORTH,201301355-R0,8871 LONGWORTH,,"ABC DEMOLITION COMPANY, INC.",2013/10/07 00:00:00+00,10,7,2013,2013/10/10 00:00:00+00,10,10,2013,26163524300,48209,1,20002933.724
-83.0835596846566,42.3186693824553,7790,ParcelLocator_,M,89.04,A,"3525 HOWARD ST, DETROIT, MI, 48216",12000120.,StreetAddress,,3525 HOWARD,DETROIT,MI,,3525 HOWARD,201301353-R0,3525 HOWARD,,"ABC DEMOLITION COMPANY, INC.",2013/10/01 00:00:00+00,10,1,2013,2013/10/03 00:00:00+00,10,3,2013,26163521100,48216,1,12000120.1483
-83.1091521571431,42.3139120873518,7791,ParcelLocator_,M,89.04,A,"1721 LIVERNOIS AVE, DETROIT, MI, 48209",18007139.,StreetAddress,,1721 LIVERNOIS,DETROIT,MI,,1721 LIVERNOIS,201301350-R0,1721 LIVERNOIS,,"ABC DEMOLITION COMPANY, INC.",2013/09/30 00:00:00+00,9,30,2013,2013/10/03 00:00:00+00,10,3,2013,26163523800,48209,1,18007139.1309
-83.1118120034275,42.3144195149559,7792,ParcelLocator_,M,89.04,A,"1914 CASGRAIN ST, DETROIT, MI, 48209",18007955.,StreetAddress,,1914 CASGRAIN,DETROIT,MI,,1914 CASGRAIN,201301345-R0,1914 CASGRAIN,,"ABC DEMOLITION COMPANY, INC.",2013/09/27 00:00:00+00,9,27,2013,2013/09/30 00:00:00+00,9,30,2013,26163523800,48209,1,18007955.1302
-83.1345723993978,42.3113099246238,7793,ParcelLocator_,M,89.04,A,"2521 LAWNDALE ST, DETROIT, MI, 48209",20006493.,StreetAddress,,2521 LAWNDALE,DETROIT,MI,,2521 LAWNDALE,201301344-R0,2521 LAWNDALE,,"ABC DEMOLITION COMPANY, INC.",2013/09/26 00:00:00+00,9,26,2013,2013/09/30 00:00:00+00,9,30,2013,26163524100,48209,1,20006493.1095
-83.1095392628891,42.3174396401468,7794,ParcelLocator_,M,89.04,A,"6161 BIVOUAC ST, DETROIT, MI, 48209",16000944.,StreetAddress,,6161 BIVOUAC,DETROIT,MI,,6161 BIVOUAC ST.,201301343-R0,6161 BIVOUAC,,"ABC DEMOLITION COMPANY, INC.",2013/09/26 00:00:00+00,9,26,2013,2013/09/30 00:00:00+00,9,30,2013,26163523200,48209,1,16000944.1431
-83.133146675942,42.3108798830936,7795,ParcelLocator_,M,89.04,A,"2411 FERRIS ST, DETROIT, MI, 48209",20007667.,StreetAddress,,2411 FERRIS,DETROIT,MI,,2411 FERRIS,201301342-R0,2411 FERRIS,,"ABC DEMOLITION COMPANY, INC.",2013/09/26 00:00:00+00,9,26,2013,2013/09/30 00:00:00+00,9,30,2013,26163524100,48209,1,20007667.1091
-83.136560623511,42.3094995224895,7796,ParcelLocator_,M,89.04,A,"2413 SHARON ST, DETROIT, MI, 48209",20008274.,StreetAddress,,2413 SHARON,DETROIT,MI,,2413 SHARON,201301341-R0,2413 SHARON,,"ABC DEMOLITION COMPANY, INC.",2013/09/26 00:00:00+00,9,26,2013,2013/09/30 00:00:00+00,9,30,2013,26163524100,48209,1,20008274.998
-83.1483459644197,42.4159916038843,7797,ParcelLocator_,M,89.04,A,"16767 TULLER ST, DETROIT, MI, 48221",16026944.,StreetAddress,,16767 TULLER,DETROIT,MI,,16767 TULLER,201301340-R1,16767 TULLER,,"ABC DEMOLITION COMPANY, INC.",2013/10/11 00:00:00+00,10,11,2013,2013/10/15 00:00:00+00,10,15,2013,26163536100,48221,1,16026944.19662
-83.1453674100978,42.4153032341602,7798,ParcelLocator_,M,89.04,A,"16841 PRAIRIE ST, DETROIT, MI, 48221",16023255.,StreetAddress,,16841 PRAIRIE,DETROIT,MI,,16841 PRAIRIE,201301339-R1,16841 PRAIRIE,,"ABC DEMOLITION COMPANY, INC.",2013/10/09 00:00:00+00,10,9,2013,2013/10/11 00:00:00+00,10,11,2013,26163536100,48221,1,16023255.19682
-82.9480118229982,42.3883014300552,7799,ParcelLocator_,M,89.04,A,"3666 ALTER RD, DETROIT, MI, 48224",21062817.,StreetAddress,,3666 ALTER,DETROIT,MI,,3666 ALTER,201301335-R0,3666 ALTER,,"ABC DEMOLITION COMPANY, INC.",2013/09/20 00:00:00+00,9,20,2013,2013/09/24 00:00:00+00,9,24,2013,26163502000,48224,1,21062817.14216
-83.0467288748289,42.3440064760665,7800,ParcelLocator_,M,89.04,A,"2501 ST ANTOINE ST, DETROIT, MI, 48201",03003364-8,StreetAddress,,2501 ST. ANTOINE,DETROIT,MI,,FREDERICK DOUGLASS HOMES,201301313-R1,2501-2819 ST. ANTOINE,,HOMRICH INC,2013/09/04 00:00:00+00,9,4,2013,2013/10/31 00:00:00+00,10,31,2013,26163517300,48201,,03003364-8
-83.2277739060252,42.4295967525193,7801,ParcelLocator_,M,100,A,"18901 W SEVEN MILE RD, DETROIT, MI, 48219",22016414-5,StreetAddress,,18901 W. SEVEN MILE RD.,DETROIT,MI,,RETAIL BUILDING,201301310-R0,18901-18905 W. SEVEN MILE RD.,,"BLUE STAR, INC.",2013/08/16 00:00:00+00,8,16,2013,2013/09/28 00:00:00+00,9,28,2013,26163540500,48219,,22016414-5
-83.1225184003398,42.3054291388768,7802,ParcelLocator_,M,89.04,A,"7833 BANK ST, DETROIT, MI, 48209",20005133.,StreetAddress,,7833 BANK,DETROIT,MI,,APARTMENT BUILDING,201301309-R1,7833 BANK,,ZAKHO CONSTRUCTION COMPANY,2013/08/27 00:00:00+00,8,27,2013,2013/09/20 00:00:00+00,9,20,2013,26163524300,48209,,20005133.807
-82.9320186295043,42.4159166480758,7803,ParcelLocator_,M,89.04,A,"6125 WOODHALL ST, DETROIT, MI, 48224",21076016.,StreetAddress,,6125 Woodhall,Detroit,MI,,Residential Demolition,201301228-R2,6125 Woodhall,,ABLE DEMOLITION INC.,2013/09/24 00:00:00+00,9,24,2013,2013/10/01 00:00:00+00,10,1,2013,26163501500,48224,1,21076016.20447
-82.9283564088087,42.4114643764748,7804,ParcelLocator_,M,89.04,A,"5540 WOODHALL ST, DETROIT, MI, 48224",21075922.,StreetAddress,,5540 Woodhall,Detroit,MI,,Residential Demolition,201301227-R2,5540 Woodhall,,ABLE DEMOLITION INC.,2013/09/24 00:00:00+00,9,24,2013,2013/10/01 00:00:00+00,10,1,2013,26163501600,48224,1,21075922.19311
-82.9311785552773,42.4146529180137,7805,ParcelLocator_,M,89.04,A,"5955 WOODHALL ST, DETROIT, MI, 48224",21076025.,StreetAddress,,5955 Woodhall,Detroit,MI,,Residential Demolition,201301226-R2,5955 Woodhall,,ABLE DEMOLITION INC.,2013/09/24 00:00:00+00,9,24,2013,2013/10/01 00:00:00+00,10,1,2013,26163501500,48224,1,21076025.19994
-82.9235236996092,42.4029959510303,7806,ParcelLocator_,M,89.04,A,"4341 WOODHALL ST, DETROIT, MI, 48224",21076094.,StreetAddress,,4341 Woodhall,Detroit,MI,,Residential Demolition,201301225-R2,4341 Woodhall,,ABLE DEMOLITION INC.,2013/09/24 00:00:00+00,9,24,2013,2013/10/01 00:00:00+00,10,1,2013,26163501700,48224,1,21076094.17250
-82.9254374406551,42.4020331862181,7807,ParcelLocator_,M,89.04,A,"17173 WAVENEY AVE, DETROIT, MI, 48224",21001942-3,StreetAddress,,17173 Waveney,Detroit,MI,,Residential Demolition,201301224-R4,17173 Waveney,,ABLE DEMOLITION INC.,2013/10/07 00:00:00+00,10,7,2013,2013/10/09 00:00:00+00,10,9,2013,26163501700,48224,1,21001942-3
-82.9216323514266,42.4082348421573,7808,ParcelLocator_,M,100,A,"4874 UNIVERSITY PL, DETROIT, MI, 48224",21077330.,StreetAddress,,4874 University Pl.,Detroit,MI,,Residential Demolition,201301223-R4,4874 University Pl.,,ABLE DEMOLITION INC.,2013/10/07 00:00:00+00,10,7,2013,2013/10/09 00:00:00+00,10,9,2013,26163501700,48224,1,21077330.18411
-82.9386758899207,42.4060032412358,7809,ParcelLocator_,M,100,A,"12202 E OUTER DR, DETROIT, MI, 48224",21081153.,StreetAddress,,12202 E.Outer Drive,Detroit,MI,,Residential Demolition,201301222-R4,12202 E.Outer Drive,,ABLE DEMOLITION INC.,2013/10/07 00:00:00+00,10,7,2013,2013/10/09 00:00:00+00,10,9,2013,26163501400,48224,1,21081153.17820
-82.9337171870999,42.414315257355,7810,ParcelLocator_,M,89.04,A,"5990 OLDTOWN ST, DETROIT, MI, 48224",21075430.002,StreetAddress,,5990 Oldtown,Detroit,MI,,Residential Demolition,201301221-R5,5990 Oldtown,,ABLE DEMOLITION INC.,2013/10/07 00:00:00+00,10,7,2013,2013/10/09 00:00:00+00,10,9,2013,26163501500,48224,1,21075430.002
-82.9254136207473,42.4092348823584,7811,ParcelLocator_,M,89.04,A,"5092 NEFF AVE, DETROIT, MI, 48224",21076186.,StreetAddress,,5092 Neff,Detroit,MI,,Residential Demolition,201301220-R4,5092 Neff,,ABLE DEMOLITION INC.,2013/10/07 00:00:00+00,10,7,2013,2013/10/09 00:00:00+00,10,9,2013,26163501600,48224,1,21076186.19018
-82.9219440787418,42.4095315311821,7812,ParcelLocator_,M,89.04,A,"5029 MARSEILLES ST, DETROIT, MI, 48224",21077741.,StreetAddress,,5029 Marseilles,Detroit,MI,,Residential Demolition,201301219-R4,5029 Marseilles,,ABLE DEMOLITION INC.,2013/10/02 00:00:00+00,10,2,2013,2013/10/04 00:00:00+00,10,4,2013,26163501600,48224,1,21077741.18887
-82.9209425969818,42.4080228412667,7813,ParcelLocator_,M,89.04,A,"4847 MARSEILLES ST, DETROIT, MI, 48224",21077746.,StreetAddress,,4847 Marseilles,Detroit,MI,,Residential Demolition,201301218-R4,4847 Marseilles,,ABLE DEMOLITION INC.,2013/10/02 00:00:00+00,10,2,2013,2013/10/04 00:00:00+00,10,4,2013,26163501700,48224,1,21077746.18411
-82.920154366228,42.4080072180458,7814,ParcelLocator_,M,89.04,A,"4822 MARSEILLES ST, DETROIT, MI, 48224",21077559.,StreetAddress,,4822 Marseilles,Detroit,MI,,Residential Demolition,201301217-R4,4822 Marseilles,,ABLE DEMOLITION INC.,2013/10/02 00:00:00+00,10,2,2013,2013/10/04 00:00:00+00,10,4,2013,26163501700,48224,1,21077559.18507
-82.9299976913894,42.417328770299,7815,ParcelLocator_,M,89.04,A,"6167 HEREFORD ST, DETROIT, MI, 48224",21077184.,StreetAddress,,6167 Hereford,Detroit,MI,,Residential Demolition,201301216-R4,6167 Hereford,,ABLE DEMOLITION INC.,2013/10/07 00:00:00+00,10,7,2013,2013/10/10 00:00:00+00,10,10,2013,26163501500,48224,1,21077184.20714
-82.9323008295202,42.4145551696968,7816,ParcelLocator_,M,89.04,A,"5973 GUILFORD AVE, DETROIT, MI, 48224",21075756.,StreetAddress,,5973 Guilford,Detroit,MI,,Residential Demolition,201301215-R4,5973 Guilford,,ABLE DEMOLITION INC.,2013/10/04 00:00:00+00,10,4,2013,2013/10/08 00:00:00+00,10,8,2013,26163501500,48224,1,21075756.19914
-82.9240026497443,42.403006591215,7817,ParcelLocator_,M,89.04,A,"4352 GUILFORD AVE, DETROIT, MI, 48224",21075631.,StreetAddress,,4352 Guilford,Detroit,MI,,Residential Demolition,201301214-R0,4352 Guilford,,ABLE DEMOLITION INC.,2013/09/12 00:00:00+00,9,12,2013,2013/09/16 00:00:00+00,9,16,2013,26163501700,48224,1,21075631.17250
-82.9336350936089,42.4124993929881,7818,ParcelLocator_,M,89.04,A,"5794 CADIEUX AVE, DETROIT, MI, 48224",21075040-1,StreetAddress,,5794 Cadieux,Detroit,MI,,Residential Demolition,201301211-R7,5794 Cadieux,,ABLE DEMOLITION INC.,2013/10/04 00:00:00+00,10,4,2013,2013/10/08 00:00:00+00,10,8,2013,26163501500,48224,1,21075040-1
-82.9345488820805,42.3954239743844,7819,ParcelLocator_,M,89.04,A,"3977 COURVILLE ST, DETROIT, MI, 48224",21071767.,StreetAddress,,3977 Courville,Detroit,MI,,Residential Demolition,201301210-R4,3977 Courville,,ABLE DEMOLITION INC.,2013/10/04 00:00:00+00,10,4,2013,2013/10/08 00:00:00+00,10,8,2013,26163501800,48224,1,21071767.15483
-82.9416888554866,42.3982607023752,7820,ParcelLocator_,M,89.04,A,"4636 BUCKINGHAM AVE, DETROIT, MI, 48224",21069692.,StreetAddress,,4636 Buckingham,Detroit,MI,,Residential Demolition,201301209-R2,4636 Buckingham,,ABLE DEMOLITION INC.,2013/09/24 00:00:00+00,9,24,2013,2013/10/01 00:00:00+00,10,1,2013,26163501900,48224,1,21069692.16311
-82.9405603150296,42.3965229707485,7821,ParcelLocator_,M,89.04,A,"4328 BUCKINGHAM AVE, DETROIT, MI, 48224",21069676.,StreetAddress,,4328 Buckingham,Detroit,MI,,Residential Demolition,201301208-R2,4328 Buckingham,,ABLE DEMOLITION INC.,2013/09/24 00:00:00+00,9,24,2013,2013/10/01 00:00:00+00,10,1,2013,26163501900,48224,1,21069676.15944
-82.9402110999299,42.3959835206638,7822,ParcelLocator_,M,89.04,A,"4214 BUCKINGHAM AVE, DETROIT, MI, 48224",21069672.,StreetAddress,,4214 Buckingham,Detroit,MI,,Residential Demolition,201301208-R3,4214 Buckingham,,ABLE DEMOLITION INC.,2013/09/24 00:00:00+00,9,24,2013,2013/10/01 00:00:00+00,10,1,2013,26163501900,48224,1,21069672.15514
-83.1485746608971,42.4105558198317,7823,ParcelLocator_,M,89.04,A,"16146 TURNER ST, DETROIT, MI, 48221",16027456.,StreetAddress,,16146 Turner,Detroit,MI,,Dwelling,201301174-R0,16146 Turner,,"FARROW GROUP, INC.",2013/08/02 00:00:00+00,8,2,2013,2013/08/31 00:00:00+00,8,31,2013,26163536100,48221,1,16027456.19658
-83.0554655184721,42.3346809219287,7824,ParcelLocator_,M,90.87,A,"1957 W GRAND RIVER AVE, DETROIT, MI, 48226",02000347.,StreetAddress,,1957 GRAND RIVER AVE,DETROIT,MI,,GREAT LAKES HOTEL SUPPLY BLDG/WAREHOUSE,201301139-R7,1957-1961 GRAND RIVER AVE,,BIERLEIN COMPANIES INC,2013/10/14 00:00:00+00,10,14,2013,2013/12/21 00:00:00+00,12,21,2013,26163520700,48226,,02000347.2850
-82.9711342145199,42.443892667923,7825,ParcelLocator_,M,100,A,"15000 GRATIOT AVE, DETROIT, MI, 48205",21028489.,StreetAddress,,15000 Gratiot Avenue,Detroit,MI,,BCA StoneCrest Center,201301115-R7,15000 Gratiot Avenue,,DETROIT DISMANTLING CORPORATION,2013/09/26 00:00:00+00,9,26,2013,2013/11/01 00:00:00+00,11,1,2013,26163500200,48205,,21028489.26622
-83.070025649613,42.4332154282302,7826,ParcelLocator_,M,100,A,"3303 E SEVEN MILE RD, DETROIT, MI, 48234",13008393-4,StreetAddress,,3303 E. 7 MILE RD,DETROIT,MI,,Used Tires and Wheels,201301037-R0,3301-3303 E. 7 Mile Rd,,"ADC, INC.",2013/09/03 00:00:00+00,9,3,2013,2013/09/10 00:00:00+00,9,10,2013,26163506900,48234,,13008393-4
-83.0829587037445,42.4453182980069,7827,ParcelLocator_,M,89.04,A,"20441 CONANT ST, DETROIT, MI, 48234",09016598-605,StreetAddress,,20441 CONANT,DETROIT,MI,,20405 CONANT,201301035-R1,20405 CONANT,,"BLUE STAR, INC.",2013/08/21 00:00:00+00,8,21,2013,2013/08/23 00:00:00+00,8,23,2013,26163507500,48234,,09016598-605
-83.1506010091649,42.3367518383336,7828,ParcelLocator_,M,89.04,A,"8414 KIRKWOOD ST, DETROIT, MI, 48210",20009556.,StreetAddress,,8414 KIRKWOOD,DETROIT,MI,,AL HUDA ISLAMIC ASSOCIATION,201301031-R0,8414 KIRKWOOD,,PROFESSIONAL CONTRACTING & CONSULTING INC,2013/08/16 00:00:00+00,8,16,2013,2013/08/30 00:00:00+00,8,30,2013,26163526100,48210,1,20009556.2990
-83.1514840511982,42.3364061682897,7829,ParcelLocator_,M,89.04,A,"8516 KIRKWOOD ST, DETROIT, MI, 48210",20009547.,StreetAddress,,8516 KIRKWOOD,DETROIT,MI,,AL HUDA ISLAMIC ASSOCIATION,201301030-R0,8516 KIRKWOOD,,PROFESSIONAL CONTRACTING & CONSULTING INC,2013/08/16 00:00:00+00,8,16,2013,2013/08/30 00:00:00+00,8,30,2013,26163526100,48210,1,20009547.2990
